id,udes,ades,ds
9548,It is an international group of specialised distribution businesses supplying technical products and services to the Seals| Controls and Life Sciences sectors.Life Sciences: Suppliers of consumables| instrumentation and related services to the healthcare and environmental industries.Seals: Suppliers of seals| gaskets| filters| cylinders| components and kits for heavy mobile machinery and industrial equipment.Controls: Suppliers of specialised wiring| connectors| fasteners and control devices for technically demanding applications.Financial Criteria- Stable gross margins in excess of 30%- Track record of growth| stable operating profit margins (>10%) and positive cash flowSpecific Areas of Interest-- Distributors of sealing products (seals| O rings| gaskets and filters)| especially in mainland Europe and the ASEA region-- Distributors of niche surgical medical devices| especially in the UK| Benelux| the Nordic region and Singapore / Malaysia-- Distributors of specialised fasteners| especially in mainland Europe,,2
9546,Headquartered in United States| this is a leading natural & organic foods and personal care products company and covers almost all natural food categories. The company focuses on organic and "better for you" products.Looking at acquisition for expanding it's current line of businesses in the following niche segments :Organic FoodsCompanies for meat free products (using pure vegetarian ingredients| products made from Tofu| Soy Milk)Non Dairy Drinks.This requirement is only in Europe. (Focus on France| Germany| Belgium and exclude UK)Interested in only 100% stake. Might consider majority stake as well if the business suits.,,2
9542,The company is a leader in innovative memory and storage solutions that transform how the world uses information| delivering systems for a broad range of applications.Looking to acquire companies globally| within the same sector and business lines: semiconductor industry| memory and data storage| IOT| embedded memory devices| machine learning| artificial intelligence| big data and analytics| security hardware| automotive memory solutions| hardware systems designs.,,2
9541,We are looking for businesses in the Automotive industry. Looking for - Chassis and modules| engines| exhaust systems| E-mobility| structural components etc.,,2
9539,We are interested in Western European companies which are related to Heavy-duty| Automobile and Interior sector of Coating business.Business areas:-Automobile components BUILDING MATERIALS- Celling Materials| Insulation Materials| Gypsum Board| Flooring MaterialsWINDOW PROFILES- Window Profiles| Balcony Window Profiles|System Window Profiles| Sense DoorINTERIOR DECORATIVE MATERIALS- Flooring Materials| Laminate FilmGLASS- Float Glass| Functional Glass| Automotive GlassCOATINGS- Decorative Coatings| Automotive Coatings| Marine Coatings| Plant Coatings| Industrial CoatingsADVANCED MATERIALS- Organic Materials| Inorganic Materials(AM| DCB)SILICONE- Silane| silane Coupling Agents| Fluids| Modified Fluids| Cosmetics| Antifoams| Textile Treating Agents| Architectural Sealants| PSA (Pressure Sensitive Adhesives)| HTV (High Temperature Vulcanisation)| RTV (Room Temperature Vulcanization)| LSR (Liquid Silicone Rubber),,2
9538,Looking to acquire mature| cash generative tech businesses and to hold them in perpetuity| re-investing cash flow in acquisitions or distributing it to the Company’s shareholders. mainly interested in web based businesses.,,2
9537,Fast growing media and technology group that specialises in business & consumer media| discount programmes and business software. Its strategy is to acquire mature| cash generative businesses and to hold them in perpetuity| re-investing cash flow in acquisitions or distributing it to the Company’s shareholders. We intend to remain private and has no “exit” strategy.  We can provide management and in other industries we back existing management to take the business forward.,,2
9534,Leading geothermal company and  recovered energy generation| with the objective of becoming a leading global provider of renewable energy is looking to acquire geothermal power plants and companies globally. It is also interested in companies that design| manufacture and sell power generating equipment as well as complete power plants on a turnkey basis.,,2
9533,This is a global market research company based out of US. It provides market information| tracking| analytic| and advisory services.The company focuses on 20 different industries under general merchandising namely| apparel| appliances| automotive| beauty| consumer electronics| diamonds| e-commerce| entertainment| fashion accessories| food consumption| foodservice| footwear| home| mobile| office supplies| retail| sports| technology| toys| video games| and watches / jewellery.Looking at strategic investments for organic growth as well as geographic expansion| in companies that are into :1)Syndicated Research 2)Point of Sale servicesNot interested in companies with the FMCG market as focus.,,2
9532,Our strategy is to acquire mature| cash generative businesses and to hold them in perpetuity| re-investing cash flow in acquisitions or distributing it to the Company’s shareholders.,,2
9530,An online marketplace looking for acquisitions as it looks to expand its presence in health and beauty.,,2
9528,This is a bank holding company based out of US. It is looking to acquire community banks in South West Florida.,,2
9527,Located in US| this is a manufacturing company that specializes in the fast growing printed electronics field. Looking for add on acquisitions; targeted business : Manufacturers of printed electronics products| membrane switches and printed interface electronic productsThe company is a custom designer and manufacturer of printed electronics| membrane switches| and interface technologies sold to leading OEM’s in the medical| appliance| gasoline dispensing| high-end industrial controls| instrumentation| and consumer electronics markets.,,2
9525,Looking for companies across the E-commerce value chain in SE Asia. We are flexible regarding the size of the targets.,,2
9520,US based| this company is the world’s premier provider of secure solutions – including global transportation and storage for high-value goods| currency and coin processing| smart safes| ATM services| security services and advanced technology.Looking to acquire businesses into cash logistics and in secure transportation and handling of currency and valuables throughout the logistics supply chain.Armored transport for bank deposits and change funds to ATM cash replenishments and coin delivery.,,2
9517,UK based logistics and transportation company| looking to acquire profitable businesses within the sector| focused on value added services like: Secure warehousing| HMRC customs bond|Quality control|Pressing services|RFID/security tag attachment|Label printing|Store recalls|Metal detection|Container de-stuffing|New store builds|Pick & pack services| Returns Management| Secure destruction facilities|Specialist storage facilities e.g. cigar humidors.Focus on companies that provide services to e-commerce businesses| e-fullfilment| multichannel solutions. Open to long term contracts| good quality of managementNot interested in regular transportation and logistics companies.The company caters to the following businesses : High-value fashion| Tobacco| Luxury goods| Alcohol| Gift vouchers. The company also provides an in-house software with back office support to enable online businesses exploit new opportunities.,,2
9516,As an experienced investor in the software industry (+300 transactions) we aim to expand our presence in the financial services sector. We already have a business in the sector (e.g. Wellington IT) and would like to grow the vertical further with acquisitions in North America| Europe| Australia or Japan. We would like to acquire established and mission-critical software companies with existing client relationships to customers in financial services industries and that have a significant part of their revenues recurring such as maintenance & support. We are not interested in resellers or pure integrators but rather look for companies who developed their own solutions.Especially interested in - Insurance| Benefits/pension admin| Financial services and Credit unionsOnly looking for software companies with their own IP| NOT interested in re-sellers.,,2
9514,Headquartered in Europe| the company operates in the areas of food| agriculture| energy and machinery. It's food sector is divided into two businesses - grain based products and bakery products.It is looking at acquisitions in USA and Europe for it's Bakery Products division. Focus is on frozen bakery/bread products| vis a vis fresh bakery products| e.g.: BagelsBaguettes|Buns|Ciabatta|Foccacia|Glutenfree|Panini|Pretzels|Raw Dough|Rolls|Rye Bread|Sandwich Products|Speciality Bread|Stone baked bread|Variety Packs.,,2
9510,Industries: industrial flow| valves| pumps| specialty materials| oil services; wastewater| water treatmentSize: $2MM up to $100MMIt has solutions to convert wasted pressure energy into a reusable asset and preserve or eliminate pumping technology in hostile processing environments. Its segments:Water Segment- products sold for use in reverse osmosis water desalination. Oil & Gas Segment- products sold for use in hydraulic fracturing| gas processing| and chemical processing. The Company-  offers hydraulic fracturing system.,,2
9505,Looking for Health care companies with a focus on administering and servicing value-based payments in insurance space. Core capabilities required :--Price identification for insurance product bundles-Data collection and analysis of claims history-Patient / Member risk identification and stratification-Provider payment reconciliations-Ability to integrate into insurance carriers’ claims adjudication system,,2
9502,Looking for event management companies with primary focus is large-scale business-to-business events.,,2
9501,Looking for businesses that provide customers with solutions and decision tools to assist them in evaluating and predicting risk and enhancing operational efficiency like auto insurance companies with better risk assessment so they can offer their customers lower prices and enable healthcare providers to keep down medical costs.,,2
9500,We are looking for companies that provide information and analytics that help institutions and professionals progress science| advance healthcare and improve performance. Also| help researchers make new discoveries| governments and universities evaluate research strategies| physicians to find the right clinical answers etc.,,2
9499,We are looking for companies that help lawyers| regulators and businesses with legal data| analytical support and tools that help in increasing productivity.,,2
9497,We are interested in acquisitions of businesses providing specialty rental equipment to the T&D (Transmission and Distribution)| rail| communications| lighting and sign industries. We operate across the US| Canada and recently we entered Mexico. Heavy duty equipment like - aerial devices| back easement digger tracks| boom trucks and cranes| digger derricks| pressure drills/diggers| stringing gear| trailers| repair parts| tracks| and specialty equipment for various industries| including transmission| distribution| telecommunications| foundation| rail| sign| wind| utility construction| underground| and others. Not looking at dealers| only interested in rental businesses.,,2
9494,We are looking for companies with activities in agriculture & fisheries industries. Our key segments are:- -Marine Products Manufacturing-Palm Oil-Integrated Livestock Farming,,2
9492,We are looking for companies that thermoplastic material based semi-finished or finished products used in machine parts|  industrials| medical equipment (implants)| moulidng etc. We are not interested in tier 1 automotive parts due to customer conflicts.,,2
9491,The company is a leading provider of total plant lifecycle solutions for the power| process and industrial markets.Our engineering| construction| maintenance group has traditionally been focused on the nuclear and fossil (power) markets but has an interest in expanding its process & industrial foothold particularly in the areas of food & beverage| advanced manufacturing| oil & gas| and chemicals. Looking at companies that are into  maintenance and modification which is the company's core competency ; focused on expanding in the areas of capital projects work as well.,,2
9489,Looking to make an acquisition in the government services market to include security services| architecture & engineering| facility-related services| and professional services.The services could include security services| both armed and unarmed and facility related services like design and maintenance.Most interested in companies with the US federal government as the primary client.,,2
9488,We are focused on on developing and acquiring technologies that help pharmaceutical companies discover and develop medicines. The Company is involved in the development and licensing of biopharmaceutical assets. We are looking for companies or assets that are royalty bearing and have their own IP and patents. Open from Pre-clinical drugs as well.,,2
9487,We are a value-added reseller of third party business applications; we publish a suite of our own proprietary software solutions; and we are a managed services provider of our clients' networks| providing 24/7/365 remote network monitoring| hosting| business continuity| cloud| email and web services.Managed services providers- MSPs provide SME clients with a suite of services| which may include 24/7/365 remote monitoring of networks| disaster recovery| business continuity| data back-up| cyber-security and the like.  Value added re-seller- we are looking for value-added reseller for a number of industry leading Enterprise Resource Management (ERP) and accounting software applicationsIndependent Software Vendor-ISVs are publishers of both stand-alone software solutions and integrations that integrate with other third party products.  Our interest lies with ISVs selling into the small and medium-sized business marketplace| providing applications addressing e-commerce| mobility| security| and other functionalities.Not interested in reselling hardware.,,2
9486,These are not strict| but gives a general idea of what we are looking for.Company Revenue $3-$30MEBITDA: $1-$10MRegions: U.S. / Canada / EuropeLooking for products and services with below application in : quality assurance| quality control| inspection| testing| measurement| analytical instrumentation| calibration| gas flow| diagnostic| microbiology| electronic device| sensing| laboratory analysisIndustries: Healthcare| Life Sciences| Manufacturing| FoodMarkets: medical device manufacturing; research; pharmaceutical/biopharma manufacturing; food/beverage processing| packaging bottling; cleanroom| industrial hygiene; environmental monitoring; dialysis; cold chain packaging/monitoring; sterility assurance,,2
9482,The acquisition criteria for our two acquisitive divisions are as follows:Banking division•	Sector: Specialist lending•	Operating in a niche market i.e. we are not interested in commoditised areas of lending e.g. mortgages•	High margin •	Up to c.£100m acquisition price•	UK focused (no international presence)Wealth management division•	IFAs/DFMs/ Networks•	Over £300m AuA•	Average client size over £250k•	UK focused (no international presence),,2
9480,The company provides high-performance fluid sealing and pipeline solutions with an emphasis on safety| longevity| and productivityLooking at acquiring businesses| that provide the following products and sealing solutions for the mentioned industries:Hygienic Products (Food/Beverage and pharmaceutical production equipment)Pipeline products (oil and gas pipelines)Industrial sealing solutions,,2
9478,Italy-based company engaged in the broadcasting of commercial television(Free TV| Pay TV) in Italy and Spain. The company is focusing on sectors like broadcasting| media| digital entertainment.Under broadcasting| it is interested in European companies only| catering to TV broadcasting| hour broadcasting and media content production.Under Media and entertainment| it is interested in companies that are into ad tech| new products and services.Companies to be excluded - ad sales| video gaming| event organisation and management| ticketing.,,2
9476,Primarily focus on specialty coatings| paints and chemicals for the residential| automotive and industrial applications. Products should have protective elements like anti rust| anti corrosion and moisture.   NOT looking for regular wall paints or generic chemical companies. Products like specialty paints| sealer| coatings that resist moisture and corrosion| cleaner| adhesive| bleach| enamel| filler| latex| lubricant| primers| protectant| Rust remover| silicone| stain remover| thinners etc.,,2
9475,European company dedicated to animal health. We are looking for veterinarian pharmaceutical companies.,,2
9472,We continue to seek companies who supply innovative solutions and technologies in the office automation industry.,,2
9471,An international oil and gas producer with operations in North America| Europe and Australia is looking for Oil& Gas assets and companies under USD500M. Not interested in ancillary services. Not interested in service companies. Not interested in downstream projects.,,2
9470,We are always looking at motor| generator| control| gearing| air handling| pumping| and other opportunities.  In addition we are open to manufacturing and distribution operations globally.Appliance Motors and Controls used in clothes washers| dryers| and dishwashers.  We provide both motors and controls to drive the operation of these key home appliances.Industrial Motors and Systems with primary applications in driving pumps| compressors| material handling and other mechanical-duty equipment. Commercial Motors is focused on solutions for the HVACR market (heating| ventilation| air conditioning| refrigeration) in both residential and commercial applications as well as other fractional horsepower motor uses such as pool and spa pumps| fitness equipment| and gate and door operators.,,2
9468,Looking for all sorts of advertising related companies. We typically specialize in technology-driven advertising strategic planning| creative development| production| media planning| buying and analytics| and campaign management for integrated marketing campaigns.Not interested in a Print Agency|,,2
9467,We are looking for E-commerce and related companies in German speaking markets.,,2
9459,We are looking for personal care products like facial tissue| feminine hygiene products| toilet paper| cleaning wipes| and diapers.,,2
9458,Looking for companies developing workforce management software including staffing management software| payroll| labor costs management| employee productivity| time and attendance data| hiring processes| and data analytics.,,2
9457,Headquartered in US| it's an industrial technology company that designs and produces interactive computer controls| software and computerized machine tools for metal cutting and metal forming industry. The company is looking to acquire companies within the same sector with a focus on machinery| Controls & Software| CNC Machine Tools| Machining Centers| Turning Centers| motion control technology etc. It can also look at companies involved in laser cutting/water cutting or manufacturers of accessories/components involved in metal cutting machinery.,Headquartered in US| it's an industrial technology company that designs and produces interactive computer controls| software and computerized machine tools for metal cutting and metal forming industry. The company is looking to acquire companies within the same sector with a focus on machinery| Controls & Software| CNC Machine Tools| Machining Centers| Turning Centers| motion control technology etc. It can also look at companies involved in laser cutting/water cutting or manufacturers of accessories/components involved in metal cutting machinery.,2
9453,We are looking for healthcare technology firms providing various solutions like revenue cycle management| predictive analytics| patient access| charge integrity| claims management| analytics reimbursement management| patient responsibility etc.,,2
9452,We are looking for modern technology companies like cloud based service providers| front office application|  marketing applications| e-commerce| analytics| big data| machine learning| Artificial Intelligence|  security solutions etc.,,2
9451,We are looking for businesses in :-Fluid & Metering- in positive displacement pumps and flow meters| compressors| injectors| and other fluid-handling pump modules and systems.Health & Science- precision fluidics solutions found in analytical instrumentation| clinical diagnostics and high performance biocompatible medical devices and implants.Fire & Safety/ Diversified Products- manufacturer of truck-mounted fire pumps| rescue and recovery tools.,,2
9450,We are looking for businesses in :-Fluid & Metering- in positive displacement pumps and flow meters| compressors| injectors| and other fluid-handling pump modules and systems.Health & Science- precision fluidics solutions found in analytical instrumentation| clinical diagnostics and high performance biocompatible medical devices and implants.Fire & Safety/ Diversified Products- manufacturer of truck-mounted fire pumps| rescue and recovery tools.,,2
9449,We are looking for businesses in :-Fluid & Metering- in positive displacement pumps and flow meters| compressors| injectors| and other fluid-handling pump modules and systems.Health & Science- precision fluidics solutions found in analytical instrumentation| clinical diagnostics and high performance biocompatible medical devices and implants.Fire & Safety/ Diversified Products- manufacturer of truck-mounted fire pumps| rescue and recovery tools.,,2
9446,We are looking for companies in the baking industry.,,2
9445,Looking to acquire and hold businesses focused in metal fabrication| industrial manufacturing and related sectors in Canada and USA| with EBITDA in the range of USD 2mn to USD 20 Mn.It prefers companies with an engineered product and a defendable market niche. The company has a long history of metal fabrication with focus on the following :Custom Heavy MachiningCustom Metal Fabrication & Assembly OperationsStructural & Industrial FabricationsEngineered Equipment ManufacturingSheet Metal FabricationPrecision Machined Components,,2
9444,Looking for software companies in Internet of things (IOTs)| Data management| Analystics| M2M etc.,,2
9441,Looking for companies that design and build custom electrical| instrument| and pneumatic control panels. Companies should have  products- Burner Management Enclosures| Analyzers| Compressor Panels| Consoles| Control Houses| Control Panels| Control Racks| DCS Panels| Hazardous Locations| Interposing Relay Panels| Junction Boxes| Marshalling Panels| Pneumatic Panels| Power Relay Panels| Pulpits| Remote Instrument Enclosures| Racks| Wind Power| Shutdown Systems - SIS| Orion Coolers| Motor Starter Interface Panel| Heat Trace Panels etc.,,2
9440,UK based| international staffing group is looking for a majority stake| in companies that deal with temporary staffing.The sectors under focus are ONLY healthcare (wide range from traditional NHS style staffing to life sciences/medical science); and professional services staffing (specifically accounting| tax| legal| HR).The companies should have high proportion of temporary / contract staffing revenue (at least 50%). The focus is on professional/white collar businesses and on key economic areas (not looking for niche regionally focused businesses).The management should remain responsible for running the business (they should retain operational freedom).,,2
9438,Looking for Edu-tech companies globally. Only looking for 100% digital companies and not interested in companies generating content.    Main areas of interests:--Learning analytics-Learning application-Planning for school year-K-12-Assessment areas-Getting college and career ready,,2
9435,Looking for companies providing services like Risk management| Risk Analytics| Portfolio analysis| Indexing etc.,,2
9434,Looking for asset management companies with over US$1 billion in assets under management (AUM).,,2
9431,German company specialised in the production if high-quality metal precision parts for the Automotive industry is seeking to acquire a Chinese manufacturer.Product focus must be: - metal precision components for brakes Systems (pistons| body & needle of valves| check valves)- common rail diesel components from precision metal- precision steel tubes Target Company should have sales from USD10m to max. USD106m and be very quality focused.,German Company specialized in the production if high-quality metal precision parts for the automotive industry is seeking to acquire a Chinese manufacturer. Product focus would metal precision components for brakes Systems i.e. pistons| body & needle of valves| check valves; common rail diesel components from precision metal and precision steel tubes. The revenue of the target Company could be in the range of USD10m to USD100m and transaction size is up-to USD40m. Majority stake is required.,2
9430,Looking for existing unified communications or contact center technology developers or distributors or systems integration company that has long standing business relationships,,2
9427,Looking for companies in the recreational vehicle space.,,2
9421,Looking for waste management| water treatment| recycling| Industrial cleaning| secure document destruction etc in Australia and  NZ.Not interested in Nuclear waste.,,2
9420,We are looking for industrial safety companies active in detection| pressure relief valves and rapture discs etc.,,2
9419,American engineering consulting firm that has a large presence in several different engineering fields| including power supply and distribution| communications infrastructure| structural| electrical| mechanical| environmental| geotechnical| civil| aviation| rail| and traffic/transportation engineering| as well as landscape architecture| land use planning| surveying| sports and recreation| wetland delineation| construction engineering and technology services.,,2
9418,Looking for Life Insurance| Group Insurance (Dental| Disability| AD&D| etc.)| Employee Benefits and related companies with EBITDA>USD20M,,2
9417,Based out of Europe| the company is a provider of logistics and services to the pharmaceutical and healthcare sector| both on the wholesale and retail front. The company is looking at consolidation in the wholesale and retail pharmaceutical distribution space. It is targeting companies within the specifically mentioned European regions that have a market share of at least 10%. The company has an international presence.,,2
9416,Based out of Europe| the company is a provider of logistics and services to the pharmaceutical and healthcare sector| both on the wholesale and retail front. The company is looking at consolidation in the wholesale and retail pharmaceutical distribution space. It is open to global companies in the same sector which are either no. 1 or 2 in terms of market share in their respective regions.,,2
9412,Looking for companies providing online training in the below segments:-- Technology- Big Data/ Analytics- Finance- Digital Marketing - Management,,2
9411,Looking for corporate learning companies that provide training outsourcing services to MNCs.,,2
9410,Looking for ICT companies in Vietnam| Cambodia and Laos.,,2
9405,Global provider of tooling and interior trim components & solutions to the industrial and automotive markets. Looking for auto parts manufacturers in Interior Trim parts or Tool & Die for aluminum. Interior trims- Door panels| knobs| steering cover| seat covers etc. Our auto parts group handles fabrics and plastics| no metals. Aluminium die casting and extrusion tooling components. Our tool & die group doesn’t make components.,,2
9404,We are a vertically integrated fishing company focused mainly but not exclusively on premium shellfish (lobster| scallops| clams| shrimp and crab). Favoured businesses would have a position in one of our core species or products that are similar| access rights or other unique strong access to sustainable fishing resources and use of leading edge technologies. Size. In Canada we would not likely chase opportunities with less than $25 million of revenue. Products. We focus on premium| wild harvest shellfish. Growth. We look for a business with 10% annual organic top line growth and higher operating income growth rate.Profitability. EBITDA margins are greater than 20% of revenue and growing. Markets. The business looks for opportunities to deepen and broaden access to customers in North America| Asia and Europe in particular.,,2
9402,Looking for companies focused on rental services with a link to Lighting business.,,2
9398,Looking for cash handling and ATM servicing companies globally. Also| interested in High value logistics and custom clearing businesses.,,2
9396,We are looking for defense sector businesses. Midwest (focused)| but will look at US-wide.,,2
9395,Looking for companies that offer fabrics| furnishings| and design services for residential and hospitality community.,,2
9394,Looking for specialty meat food product companies in the US. Current product portfolio include - Cajun food products| bacon| sausage| snack sticks| deli meats| Chinese-style meat products etc.,,2
9393,Looking for surfing accessories and well as other outdoor gears in the U.S. and Europe. It is offering specialized packs and bags| gloves| and other technical accessories to the snowboard| ski| surf| skate| bike| kite| and wind communities.,,2
9392,Looking for producer of snowboards and other board sports equipment.,,2
9391,Looking for designer and wholesaler of premium apparel and footwear.,,2
9390,Looking for supplier of motocross equipment| apparel| and accessories.,,2
9389,Looking for Mexican cuisine based restaurants in the US.,,2
9388,Looking for action sports apparel wholesale and retail business globally.,,2
9387,Looking for restaurants and cafes in the US that offers appetizers| salads| soups| sandwiches| baskets| desserts| and beverages.,,2
9386,Looking for a chain of Fitness centers in the US.,,2
9385,Looking for manufacturer and distributor of specialty chemical products for pest management| thermal fluids| and sanitary sewer applications.,,2
9384,Looking for provider of background investigations and physical security to the government| civil agencies| and commercial clients.,,2
9383,Looking for specialty financial services company and used car salesoperators in the North America.,,2
9382,Looking for global property loss adjustment and claims management business. Activities involve - claims management| loss adjusting| pre-risk and damage surveying| and auditing services for companies throughout the world.,,2
9381,Looking for financial advisory| brokerage| equity research and investment banking firms in the North America.,,2
9380,Looking for full-service managing general agency in non-standard auto insurance. Activities -sales distribution| underwriting| policy administration| and claims processing within the non-standard auto insurance industry.,,2
9379,Looking for insurance company offering life insurance and annuity solutions to middle-market customers.,,2
9378,Looking for provider of behavioral health services to senior care facilities.,,2
9377,Looking for healthcare company that offers both urgent care and emergency care in an outsourced / freestanding format.,,2
9369,We are interested in digital media companies in e-sporting| digital video network and online gaming companies globally.,,2
9368,We’re interested in education sector mainly higher education. 5-100M$ rev. All regions/countries.,,2
9367,Looking to acquire Pharma  companies that specialize in dermatology.,,2
9364,We are looking for lubricant and fuel additives companies with some sort of technology with them. We are open for targets globally.,,2
9363,Looking for Indian staple food product companies.,,2
9362,Looking for Rice and related value added products globally.,,2
9361,Looking for independent financial advisories in Europe.,,2
9360,Looking for capital light insurance companies in Europe with AUM of at least USD500M. Prefer something like a unit-linked based products.,,2
9359,Looking for European Asset management companies with AUM of at least USD500M.,,2
9358,Our M&A criteria.Sectors: Automotive (CV & PV)| Oil & gas| Aerospace| Railways| construction & MiningProducts1.	Gear components with full machining capabilities2.	Transmission components + Driveline components3.	Turbocharger & Turbocharger components (auto + loco)4.	Components for exhaust systems ( DOC + DPF +SCR| EGR systems)5.	Mechatronic components ( Electro mechanical actuators ) for E Mobility6.	Valves for Oil & Gas7.	Forgings used in Oil & Gas8.	Cold forgingsGeography: India| NA & Europe| Asia- Pacific.Revenue: >  $ 30  million up to $ 500 millionEBITDA: double digit EBITDA margins,,2
9357,Looking for only technology-based education companies. Offering could include proprietary curriculum| software| and educational services created for online delivery.Not interested in brick and mortar educational institutions.,,2
9356,Interested in companies that manufacture bearings and mechanical power transmission components including gear drives| couplings| clutches| brakes| lubrication| belts and chain.Automotive gear and transmissions not of interest to our company.,,2
9355,Interested in defense technology companies and defense contractors. Not interested in services.,,2
9354,We are looking for invest and acquire O&G assets and companies in midstream sector that involves the transportation (by pipeline| rail| barge| oil tanker or truck)| storage| and wholesale marketing of crude or refined petroleum products.,,2
9353,IT Services business based in Bangalore| Hyderabad| Mumbai| Chennai. Located in Technology Parks with average customer revenue of Rs. 2M and having around 50 customers (current + past in last year),,2
9351,Looking for provider of SAAS solutions for business communications that enables customers to communicate via voice| text| HD video and web conferencing| and fax on multiple devices| including smartphones| tablets| PCs| and desk phones etc. Mainly looking for consolidation cases in our market of cloud based telephony.   Also| interested in contact centers/call centers using tech like cloud-based.,,2
9349,Leading agribusiness group in Asia is looking to acquire agri and related businesses globally.Business activities of the group include oil palm cultivation| oilseed crushing| edible oils refining| sugar milling and refining| manufacturing of consumer products| specialty fats| oleochemicals| biodiesel and fertilisers as well as flour and rice milling.,,2
9348,Looking for supply chain solutions to businesses in North America. Inland Marine- Fleeting / Tugs / Barges / BrokeringChemical Logistics Strategy- Brokerage| Freight Forwarding| Value -Added DrayageWarehousing| Intermodal| Chemical Storage| Freight Management etc.Industrial LogisticsBroad range of industries and markets- Energy| Chemicals| Refineries| Power Generation| Mining| Transportation| Oil & Gas| Sulphur| Coal| Petroleum Coke| Manufacturing and Agriculture.Note: don't do trucking.,,2
9347,Looking for US based power companies that offer electricity and power generation| distribution| and transmission solutions.,,2
9346,Looking at companies publishing educational materials along with any other  publishing products companies like SaaS-based content delivery platform.,,2
9345,We are a NYSE listed Biomass Developer. We are looking for operational Waste to Energy plants / plants that has become dormant / Distressed assets in Biomas. We will consider 100% acquisition or JV with the local partner on a case by case basis. We are actively looking for opportunities., NYSE listed Biomass Developer are looking for operational Waste to Energy plants / plants that has become dormant / Distressed assets in Biomas. The Company will consider 100% acquisition or JV with the local partner on a case by case basis.  Actively looking for opportunities.,2
9344,Looking at vertical market software companies with high recurring revenue and good profitability.Note: (i) Only interested in full acquisitions (ii) not interested in custom development shops.,Don't send any Business brokers.,2
9341,Our M&A focus is currently on a) Aerostructures with Boeing commercial activities| b) Space satellite’s digital electronics.,,2
9337,Looking for projects related to RFID/NFC| Internet of Things and Retail Analytics.,,2
9334,My client is a very successful Sports Equipment retailer for Crossfit and Home Gym related fitness products. Only eCommerce. Owns production capacities in Asia.Searching to acquire similar business in continental Europe (eCommerce only) in order to integrate into the business (but keep the brand and management) and benefit from scale effects.Ready to pay up to €10m for a suitable company.,Very successful Sports Equipment retailer for Crossfit and Home Gym related fitness products is looking to acquire similar businesses in ecommerce sector to integrate into the existing business and to benefit from scale effects. ,2
9333,Looking for companies in these broad segments- Mobility|  Energy and building| Consumer durables| Industrial machinery and Smart manufacturing. Mobility- Mainly interested in companies manufacturing auto components.Energy and building- Energy efficiency solutions| CCTV and security solutions| wind power| industrial Boiler| solar water heater etc. Consumer durable- White goods| Household appliances electrical tools| power tools for construction| woodworking and metalworking professionals. Industrial goods- Hydraulic ship logistics| packing machinery etc.Smart manufacturing- making factories smart|  Ag-tech that helps in improving agricultural yield| IOT| data analytics | camera and sensors| video analytics etc.Note: (i) Avoids tier 2 suppliers (ii) NOT interested in classical manufacturing "tool room" (iii) open for companies with major IP.,,2
9330,Looking for companies producing food products like milling| pastas| baked products| and baking additives etc.,,2
9328,We would be particularly interested in an EMS (Electronic Manufacturing Subcontractor) business.  We are open to consider any global location.,,2
9327,Looking for food manufacturing companies globally. Mainly interested in products like cereal| cookies| crackers| noodles and salted snacks. Confectionery is not a priority.,,2
9326,Looking for payment processing companies globally. Client base includes customers in vertical markets such as retail| restaurant| government| e-commerce| supermarket| drug store| business to business and consumer services.,,2
