id,udes,ades,ds
11676,US-based| more than USD 60mn of revenue| with around 10% of EBITDA margin| this company provides the best of breed networking| consulting| designing| planning and financing solutions to the data communication community. It helps their clients with all of the networking and communication needs from consultations to deployment and management. The company serves the customers such as wireless internet service providers| VARs| broadcast| system integrators| telecommunications| municipalities etc. Its main OEM partners are Ubiquiti| Dragonware| SAF| Cambium| Ceragon and MikroTik.,US-based| more than USD 60mn of revenue| with around 10% of EBITDA margin| this company provides the best of breed networking| consulting| designing| planning and financing solutions to the data communication community. It helps their clients with all of the networking and communication needs from consultations to deployment and management. The company serves the customers such as wireless internet service providers| VARs| broadcast| system integrators| telecommunications| municipalities etc. Its main OEM partners are Ubiquiti| Dragonware| SAF| Cambium| Ceragon and MikroTik.,3
11675,Based in US| the company provides equipment and piping installation services primarily to the food industry. It made revenue of $14.3m and EBITDA margin of 29.1% in 2016. The company services projects for new construction| renovations| replacements| and general facility maintenance in it's customers facilities. Also| the company operates as a subcontractor for engineering firms that work in industrial refrigeration| industrial Laundromat services and pet food manufacturing.90% of the time the customers require pipe installation services and recently the company has expanded into industrial and laundromat refrigeration and pet food manufacturers to diversify its client base.The company has licenses that enable it to operate in more than 10 states across US.The company has high customer retention| outstanding reputation for delivering high quality work and good relationships with the suppliers.,Based in US| the company provides equipment and piping installation services primarily to the food industry. It made revenue of $14.3m and EBITDA margin of 29.1% in 2016. The company services projects for new construction| renovations| replacements| and general facility maintenance in it's customers facilities. Also| the company operates as a subcontractor for engineering firms that work in industrial refrigeration| industrial Laundromat services and pet food manufacturing.90% of the time the customers require pipe installation services and recently the company has expanded into industrial and laundromat refrigeration and pet food manufacturers to diversify its client base.The company has licenses that enable it to operate in more than 10 states across US.The company has high customer retention| outstanding reputation for delivering high quality work and good relationships with the suppliers.,3
11670,Kansai| Japan-based| with revenue below USD 4.4mn| this company is a wholesaler of women's shoes. It has a long-term transaction relationship with the regional No.1 department stores. The company usually sells its product at event halls.,Kansai| Japan-based| with revenue below USD 4.4mn| this company is a wholesaler of women's shoes. It has a long-term transaction relationship with the regional No.1 department stores. The company usually sells its product at event halls.,2
11660,Kanto| Japan-based| less than USD 4.4mn of revenue| this company designs and manufactures porcelain products. It uses proprietary technology for product development| which builds up the trust among its business partners.,Kanto| Japan-based| less than USD 4.4mn of revenue| this company designs and manufactures porcelain products. It uses proprietary technology for product development| which builds up the trust among its business partners.,2
11651,Western US-based| with USD 4.4mn of revenue| and 12% of EBITDA margin| this company is an award-winning promotional productssupplier| offering full service custom design| sourcing| production| and importing capabilities to distributor and end user customers throughout the US. It sells thousands of individual products within 42 general product type categories including lapel pins| silicone bracelets| keychains| coins| ornaments and other product types. The company's major markets are sports| food| beverage| healthcare| finance and other professionals| industrial & retail sectors. The company differentiates itself from other general promotional market participants by being an expert in certain lines such as custom metal| plastic non-apparel products and 3D miniatures.,Western US-based| with USD 4.4mn of revenue| and 12% of EBITDA margin| this company is an award-winning promotional products supplier| offering full service custom design| sourcing| production| and importing capabilities to distributor and end user customers throughout the US. It sells thousands of individual products within 42 general product type categories including lapel pins| silicone bracelets| keychains| coins| ornaments and other product types. The company's major markets are sports| food| beverage| healthcare| finance and other professionals| industrial & retail sectors. The company differentiates itself from other general promotional market participants by being an expert in certain lines such as custom metal| plastic non-apparel products and 3D miniatures.,2
11650,US-based| with USD 7mn of revenue| and around 70% of Ebitda margin| this company specializes in developing storage tools & software for well-known operating systems. It has a client base of Fortune 1000 companies located in United States| Canada| Europe and the Far East. Approximately 85% of the company’s revenue is generated through recurring maintenance and software contracts.  No single end-customer accounted for more than 3% of revenue during the historical period.  The owners are open to staying with the company on a short-term or longer-term basis as needed.,US-based| with USD 7mn of revenue| and around 70% of Ebitda margin| this company specializes in developing storage tools & software for well-known operating systems. It has a client base of Fortune 1000 companies located in United States| Canada| Europe and the Far East. Approximately 85% of the company’s revenue is generated through recurring maintenance and software contracts. No single end-customer accounted for more than 3% of revenue during the historical period. The owners are open to staying with the company on a short-term or longer-term basis as needed.,3
11649,Southeastern US-based| USD 6mn of revenue| and 15% of EBITDA margin| this company manufactures low-priced aluminium screen doors| sliding screen doors and various hardware for aluminium patio products. It sells 75% of its products to building supply stores and the remaining to other re-sellers that specialize in aluminium/ home & patio related products.  In addition| managementestimates 60% of its products are purchased for new construction while 40% are purchased for replacement projects. The company has a dominant market position in Florida contributing 89% of its total revenue. It has also begun to expand its client base distribution to nearby states such as South Carolina| Georgia| North Carolina and Alabama.,Southeastern US-based| USD 6mn of revenue| and 15% of EBITDA margin| this company manufactures low-priced aluminium screen doors| sliding screen doors and various hardware for aluminium patio products. It sells 75% of its products to building supply stores and the remaining to other re-sellers that specialize in aluminium/ home & patio related products. In addition| managementestimates 60% of its products are purchased for new construction while 40% are purchased for replacement projects. The company has a dominant market position in Florida contributing 89% of its total revenue. It has also begun to expand its client base distribution to nearby states such as South Carolina| Georgia| North Carolina and Alabama.,3
11647,The proposition is of the Company which is founded more than 45 years ago in Indonesia. The Company primarily engages in providing used car financing for customers and corporate clients.  It also offers multipurpose financing secured with mortgages.  It has extensive network of more than 2000 used car showrooms and is one of the most recognized brand in used car market. It has 38 branches in 5 major islands in Indonesia. The Company aims to improve credit quality and ticket size by focusing on used car bookings by young age population. Average ticket size in the year 2016 is USD8|500 and new bookings by value has increased by 34%. In the year 2016| the revenue of the Company is more than USD25m| net income margin is 5%| asset is USD133m and equity is more than USD21m. The Company is looking for an strategic investor who can enable them to have a lower cost of funding and has an extensive operational expertise to better leverage its market position in the used car financing market and to explore new business opportunities.,The proposition is of the Company which is founded more than 45 years ago in Indonesia. The Company primarily engages in providing used car financing for customers and corporate clients. It also offers multipurpose financing secured with mortgages. It has extensive network of more than 2000 used car showrooms and is one of the most recognized brand in used car market. It has 38 branches in 5 major islands in Indonesia. The Company  aims to improve credit quality and ticket size by focusing on used car bookings by young age population. Average ticket size in the year 2016 is USD8|500 and new bookings by value has increased by 34%. In the year 2016| the revenue of the Company is more than USD25m| net income margin is 5%| asset is USD133m and equity is more than USD21m. The Company is looking for an strategic investor who can enable them to have a lower cost of funding and has an extensive operational expertise to better leverage its market position,2
11645,Located in the western region of India| USD 2mn of revenue| with 20% of EBITDA margin| with 10% of net income| this company is a manufacturer and distributor of mechanical seals for pumps| compressors| agitators and rotary applications. It serves the following industries oil & gas| mining| chemical| power and paper. The company exports its products to more than 43 countries across the globe such as USA| UK| Germany| Netherlands| Italy| Sweden| Norway| Switzerland| Denmark| Australia| France| Japan etc. It owns the following certifications ATEX - 2014/34/EU| ISO 9000| 14000| 18000 and PED 97/23/EC QA-system.,Located in the western region of India| USD 2mn of revenue| with 20% of EBITDA margin| with 10% of net income| this company is a manufacturer and distributor of mechanical seals for pumps| compressors| agitators and rotary applications. It serves the following industries oil & gas| mining| chemical| power and paper. The company exports its products to more than 43 countries across the globe such as USA| UK| Germany| Netherlands| Italy| Sweden| Norway| Switzerland| Denmark| Australia| France| Japan etc. It owns the following certifications ATEX - 2014/34/EU| ISO 9000| 14000| 18000 and PED 97/23/EC QA-system.,2
11643,Headquartered in US| with USD 5mn of revenue| with 13% of EBITDA margin| this company provides strategic IT consulting| qualified cloud offerings and managed services to the Life Science industry. The company provides a blend of services combining technological expertise| regulatory compliance| 21 CFR Part 11 compliant cloud environment for validated applications| and cloud infrastructure and services| including hosting| disaster recovery| and long term archiving.,Headquartered in US| with USD 5mn of revenue| with 13% of EBITDA margin| this company provides strategic IT consulting| qualified cloud offerings and managed services to the Life Science industry. The company provides a blend of services combining technological expertise| regulatory compliance| 21 CFR Part 11 compliant cloud environment for validated applications| and cloud infrastructure and services| including hosting| disaster recovery| and long term archiving.,2
11638,US-based| with USD 6mn of revenue| and positive cash flows| this company is involved in HVAC systems| air direct construction| budgeting & estimating services| HVAC management| value engineering & design| mechanical coordination and consulting. It has served the following sectors in its current and past projects: pharmaceuticals| colleges| office buildings| retail chains| warehouses and schools. The company has also worked with general contracting companies such as Turner| Torcon| Structure Tone| Hunter Roberts and many other high profile companies. It currently has a backlog of work in progress valuing around USD 2mn.,US-based| with USD 6mn of revenue| and positive cash flows| this company is involved in HVAC systems| air direct construction| budgeting & estimating services| HVAC management| value engineering & design| mechanical coordination and consulting. It has served the following sectors in its current and past projects: pharmaceuticals| colleges| office buildings| retail chains| warehouses and schools. The company has also worked with general contracting companies such as Turner| Torcon| Structure Tone| Hunter Roberts and many other high profile companies. It currently has a backlog of work in progress valuing around USD 2mn.Note: the advisor may need buy-side mandate for this deal.,2
11636,This company headquartered in USA is making $30 Million in revenues and EBITDA of $2 million. They are into commercial printing and other consumer services. teh company has long term relationships with big firms and those relationships are very valuable and strong.,,3
11633,Strategically located in Midwestern US-based| with USD 8mn of revenue| this company is a commercial and residential flooring products distributor that deals specifically with contractors and dealers. It has a diversified client base with over 500 active customers| 100% repeat rate| no single customer accounting for more than 3% of revenue during the historical period. The majority of the company's supplier have been in the relationship for more than 8 to 20 years.,Strategically located in Midwestern US-based| with USD 8mn of revenue| this company is a commercial and residential flooring products distributor that deals specifically with contractors and dealers. It has a diversified client base with over 500 active customers| 100% repeat rate| no single customer accounting for more than 3% of revenue during the historical period. The majority of the company's supplier have been in the relationship for more than 8 to 20 years.,3
11631,Western US-based| with USD 32mn of revenue| and 12% of EBITDA margin (2017E)| this company is a marketer| commission merchant and dealer of fresh organic products (primarily two fruits). As a sales agent| the company provides services such as marketing expertise| production assistance| branding| labelling| certification management and logistics coordination. Its organic products are supplied from a grower base in California| Oregon and Washington. During the opposite growing seasons| the company imports fruits from two South American countries.,Western US-based| with USD 32mn of revenue| and 12% of EBITDA margin (2017E)| this company is a marketer| commission merchant and dealer of fresh organic products (primarily two fruits). As a sales agent| the company provides services such as marketing expertise| production assistance| branding| labelling| certification management and logistics coordination. Its organic products are supplied from a grower base in California| Oregon and Washington. During the opposite growing seasons| the company imports fruits from two South American countries.,3
11628,Midwestern US-based| USD 11mn of revenue| and around 20% of EBITDA margin| this company provides vehicle conversion services to companies and professionals operating in a growing specialty| niche industry. In addition to the vehicle conversions| the company also provides training| financing assistance| graphic designs and creation of business models. It has long-standing vendor relationships with well known branded products including Ford| Dodge| Mercedes-Benz and Onan Cummins Generators. The company also has relationships with vehicle dealerships.,Midwestern US-based| USD 11mn of revenue| and around 20% of EBITDA margin| this company provides vehicle conversion services to companies and professionals operating in a growing specialty| niche industry. In addition to the vehicle conversions| the company also provides training| financing assistance| graphic designs and creation of business models. It has long-standing vendor relationships with well known branded products including Ford| Dodge| Mercedes-Benz and Onan Cummins Generators. The company also has relationships with vehicle dealerships.,2
11623,India based company that specializes in providing the entire range of aluminum die cast| machined and assembled products focusing on auto parts and white good industries. It is making revenues of USD 31m| EBITDA of 6m and ROCE of 23% approx. The company has fully automated CNC controlled high pressure die casting machines with locking force ranging from 150 ton to 850 ton| high precision| high speed CNC turning center and CNC Vertical Machining Center.Its clients are from India| Europe and USA.,India based company that specializes in providing the entire range of aluminum die cast| machined and assembled products focusing on auto parts and white good industries. It is making revenues of USD 31m| EBITDA of 6m and ROCE of 23% approx. The company has fully automated CNC controlled high pressure die casting machines with locking force ranging from 150 ton to 850 ton| high precision| high speed CNC turning center and CNC Vertical Machining Center. Its clients are from India| Europe and USA.,2
11621,Germany-based| with less than USD 5.6mn of revenue| this company develops software solutions for the financial services industry. It provides following features: portfolio management & reporting| portfolio performance & risk analysis| fee management| profitability analysis| trading & order management| document management| client relationship management (CRM) and portfolio consolidation. Its products offer a variety of solutions to monitor investments| process orders| model strategies and control money laundering activities. The company has a diversified and broad client base by providing solutions to banks| insurance companies| asset managers| institutional investors| fund administrators and family offices.,Germany-based| with less than USD 5.6mn of revenue| this company develops software solutions for the financial services industry. It provides following features: portfolio management & reporting| portfolio performance & risk analysis| fee management| profitability analysis| trading & order management| document management| client relationship management (CRM) and portfolio consolidation. Its products offer a variety of solutions to monitor investments| process orders| model strategies and control money laundering activities. The company has a diversified and broad client base by providing solutions to banks| insurance companies| asset managers| institutional investors| fund administrators and family offices.Note: the advisor may need buy-side mandate for this deal.,2
11614,Germany-based| less than USD 6mn of revenue| this company develops software for the medical sector and provides additional IT services. The company provides a wide range of solutions such as: outpatient and inpatient management software| accounting software (for billing| payments etc.)| fleet management systems| web design & mobile solutions| distribution of medical devices (e.g. blood pressure monitors and electrocardiograph machines) and IT services (e.g. support| networks| hardware maintenance). It also provides software applications| web design solutions| hardware support and medical equipment.,Germany-based| less than USD 6mn of revenue| this company develops software for the medical sector and provides additional IT services. The company provides a wide range of solutions such as: outpatient and inpatient management software| accounting software (for billing| payments etc.)| fleet management systems| web design & mobile solutions| distribution of medical devices (e.g. blood pressure monitors and electrocardiograph machines) and IT services (e.g. support| networks| hardware maintenance). It also provides software applications| web design solutions| hardware support and medical equipment.Note: the advisor may need buy-side mandate for this deal.,2
11611,UK-based| with less than USD 6mn of revenue| this company offers a wide range of network solutions such as network design| backup (both on-premise and on the cloud)| installation (hardware and software)| cabling| content filtering| managed services (hosting and support)| data storage and security systems (IP CCTV). It has a diversified client base including small & large organizations across several industries| schools| hospitals and the government.,UK-based| with less than USD 6mn of revenue| this company offers a wide range of network solutions such as network design| backup (both on-premise and on the cloud)| installation (hardware and software)| cabling| content filtering| managed services (hosting and support)| data storage and security systems (IP CCTV). It has a diversified client base including small & large organizations across several industries| schools| hospitals and the government.Note: the advisor may need buy-side mandate for this deal.,2
11604,Bulgaria-based| with over USD 7mn in revenue| this is a trading company active in trading of process technology| industrial valves and metalworking products. Its main areas of focus have been the water treatment| industry and energy sector. The company trades products such as industrial valves| pumps| fittings and equipment for wastewater treatment plants. This company has an excellent distribution network and good contacts to traders in fast growing countries like Bulgaria| Romania and other Eastern European countries.,Bulgaria-based| with over USD 7mn in revenue| this is a trading company active in trading of process technology| industrial valves and metalworking products. Its main areas of focus have been the water treatment| industry and energy sector. The company trades products such as industrial valves| pumps| fittings and equipment for wastewater treatment plants. This company has an excellent distribution network and good contacts to traders in fast growing countries like Bulgaria| Romania and other Eastern European countries.Note: the advisor may need buy-side mandate for this deal.,2
11603,With a strategic geographic presence in Egypt| USD 15mn in revenue and 8% of Ebitda margin| this is a group of 3 divisions active in food chain| food production and food distribution businesses.(i) food chain: this division comprises of three brand names| one with 54 branches of quick service restaurants| second with 25 branches of pizza restaurants| and third brand name with a thematic restaurant targeted to high-end customers.(ii) food production: this division operates a food manufacturing plant that produces various types of bakery| and sweets| meat| chicken| fish and ready made meals| and relevant sauces.(iii) food distribution: under this division| the company manages the sales force| supply chain| and distribution| across the group within its own fleet| beside running the import| export and trading activities on behalf of the group.The group has a strong brand identity| is fully integrated within its divisions| has a strong market share with diversified revenues| and has received many awards for its services.Transaction details: this proposition is for selling off the whole group OR food production & distribution divisions OR the food production division OR entering into partnership for 20-85% stake with the whole group.,Egypt-based| USD 15mn in revenue and 8% of Ebitda margin| this is a group of 3 divisions active in following businesses.(i) food chain: this division comprises of three brand names| one with 54 branches of quick service restaurants| second with 25 branches of pizza restaurants| and third brand name with a thematic restaurant targeted to high-end customers.(ii) food production: this division operates a food manufacturing plant that produces various types of bakery| and sweets| meat| chicken| fish and ready made meals| and relevant sauces.(iii) food distribution: under this division| the company manages the sales force| supply chain| and distribution| across the group within its own fleet| beside running the import| export and trading activities on behalf of the group.This proposition is for selling off the whole group OR food production & distribution divisions OR the food production division OR entering into partnership for 20-85% stake with the whole group.,2
11602,Turkey-based| with more than USD 5.6mn of revenue| this company is a value-added telecommunication services provider. It provides services such as unified communication| IP telephony (VOIP)| call & contact center solutions. The company also provides consulting solutions like the measurement of data & voice quality and the analysis of call centers.,Turkey-based| with more than USD 5.6mn of revenue| this company is a value-added telecommunication services provider. It provides services such as unified communication| IP telephony (VOIP)| call & contact center solutions. The company also provides consulting solutions like the measurement of data & voice quality and the analysis of call centers.Note: the advisor may need buy-side mandate for this deal.,2
11601,Belgium-based| with more than USD 5.6mn of revenue| this company provides IT networking| cabling and other related IT services. Some of the highlights about this opportunity:• A strong client base of blue chip clients.• Growing and profitable business• Further improvement possibilities.,Belgium-based| with more than USD 5.6mn of revenue| this company provides IT networking| cabling and other related IT services. Some of the highlights about this opportunity:• A strong client base of blue chip clients.• Growing and profitable business• Further improvement possibilities.Note: the advisor may need buy-side mandate for this deal.,2
11600,Germany-based| with more than USD 5.6mn in revenue| this is an information security company. It provides cloud based IT security services like secure data space. The company owns a platform that has been developed over time and can be scaled up and used by a much larger group of clients.,Germany-based| with more than USD 5.6mn in revenue| this is an information security company. It provides cloud-based IT security services like secure data space. The company owns a platform that has been developed over time and can be scaled up and used by a much larger group of clients.Note: the advisor may need buy-side mandate for this deal.,2
11599,France-based| with more than USD 9mn in revenue| this company offers IT services such as networking| infrastructure| managed services and unified communications. It is also active in video surveillance. The company has separate hospital solutions that improve the efficiency in hospitals via advanced IT solutions (monitoring).,France-based| with more than USD 9mn in revenue| this company offers IT services such as networking| infrastructure| managed services and unified communications. It is also active in video surveillance. The company has separate hospital solutions that improve the efficiency in hospitals via advanced IT solutions (monitoring).Note: the advisor may need buy-side mandate for this deal.,2
11594,Based in Hungary| the aluminum pressure die casting business is TIER1 supplier position to BMW| Audi| Volkswagen| GM| etc. Key products for the automotive are housings for water and oil pumps| differential gear covers and brackets for several purposes| etc. In the year 2016| the revenue of the Company is about USD33m and EBITDA of USD8m.,Based in Hungary| the aluminum pressure die casting business is TIER1 supplier position to BMW| Audi| Volkswagen| GM| etc. Key products for the automotive are housings for water and oil pumps| differential gear covers and brackets for several purposes| etc. In the year 2016| the revenue of the Company is about USD33m and EBITDA of USD8m.,2
11592,Based in Romania| the Company ranks among top 10 producers of mortars| adhesives| paints and coatings in Romania featuring modern manufacturing facilities and country-wide distribution network. The Company produces over 70 types of products such as adhesives for ceramic tiles & polystyrene| fillers joints| plasters| mortars| premixes| caps & primers for caps and primers| tinting bases| lacquers| varnishes| pigments| decorative plasters| washable paints for exterior and interior. The Company has 144 employees. The Company has a track record of strong financial performance with close to 14% CAGR in sales over the last 4 years. In the year 2016| the Company has the revenue of USD16m and EBITDA margin 17%. The Company achieved an average EBITDA margin of approximately 15% during the last three years.,Based in Romania| the Company ranks among top 10 producers of mortars| adhesives| paints and coatings in Romania featuring modern manufacturing facilities and country-wide distribution network. The Company produces over 70 types of products such as adhesives for ceramic tiles & polystyrene| fillers joints| plasters| mortars| premixes| caps & primers for caps and primers| tinting bases| lacquers| varnishes| pigments| decorative plasters| washable paints for exterior and interior. The Company has 144 employees. The Company has a track record of strong financial performance with close to 14% CAGR in sales over the last 4 years. In the year 2016| the Company has the revenue of USD16m and EBITDA margin 17%. The Company achieved an average EBITDA margin of approximately 15% during the last three years.,2
11590,Spain-based| with avg. revenue of USD 9mn| this company provides wood carpentry services to furnish and equip hotels having its own manufacturing and storage area. It supplies decorative products such as all types of furnitures (bedside tables| armchairs| headboards| chairs| sideboards and desks)| textiles (curtains| cushions and mattress covers)| wood carpentry (parquet floors| doors| cupboards| walkways and wood panelling)| lighting| pictures and any other decorative items that a hotel might need. The company focuses on different lines: Exteriors| Hotel Rooms| Common Areas. The company has both domestic and international customers.,Spain-based| with avg. revenue of USD 9mn| this company provides wood carpentry services to furnish and equip hotels having its own manufacturing and storage area. It supplies decorative products such as all types of furnitures (bedside tables| armchairs| headboards| chairs| sideboards and desks)| textiles (curtains| cushions and mattress covers)| wood carpentry (parquet floors| doors| cupboards| walkways and wood paneling)| lighting| pictures and any other decorative items that a hotel might need. The company focuses on different lines: Exteriors| Hotel Rooms| Common Areas. The company has both domestic and international customers.Note: the advisor may need buy-side mandate for this deal.,2
11585,UK-based| around USD 6.4mn of revenue| and 10% of EBITDA margin| this company operates in the BPO inbound voice industry and provides multi-channel inbound services to clients across different sectors. It provides a complete range of services which allow clients to manage incoming multi-channel communication such as: • Voice services: such as call routing| interactive voice response| call recording| voicemail|speech recognition.• E-mail.• Chat.• Additional services: such as reporting and real-time statistics.The company has a strong management team combined with robust execution capability and excellent delivery. By using its existing resources| the company can double its current turnover without undertaking any further major investments. The owner is willing to stay involved in the company management after the sale for the time necessary to guarantee a smooth transition and subject to the buyer’s requirements.,UK-based| around USD 6.4mn of revenue| and 10% of EBITDA margin| this company operates in the BPO inbound voice industry and provides multi-channel inbound services to clients across different sectors. It provides a complete range of services which allow clients to manage incoming multi-channel communication such as: • Voice services: such as call routing| interactive voice response| call recording| voicemail|speech recognition.• E-mail.• Chat.• Additional services: such as reporting and real-time statistics.The company has a strong management team combined with robust execution capability and excellent delivery. The owner is willing to stay involved in the company management after the sale for the time necessary to guarantee a smooth transition and subject to the buyer’s requirements.Note: the advisor may need buy-side mandate for this deal.,2
11579,Project Trade| a successful 20-year-old specialty finance firm focused on vocational school tuition financing and servicing.  Over its 20 years| Project Trade has developed an industry-leading financing model that combines interest income and the purchase of installment contracts at a discount to achieve a very high gross yield with predictable net returns.  Project Trade has a consistent record of profitability that spans the Financial Crisis and the Great Recession.> The Company's current gross portfolio is over $20m in assets.  There are significant growth opportunities in the coming years for Project Trade.  In order to capitalize on these opportunities and to achieve its next phase of growth| Project Trade is currently pursuing alternatives| including a capital infusion or an outright sale.,US-based with US$ 8M in revenue| this is a stable and profitable| privately-heldvocational school tuition financing and servicing provider located on the East Coast. It is a highly reputable and recognized brand in a highly fragmented market in the United States.Over its 20 years| it has developed an industry-leading financing model that combines interest income and the purchase of installment contracts at a discount to achieve a very high gross yield with predictable net returns. It has a consistent record of profitability that spans the Financial Crisis and the Great Recession. The company's current gross portfolio is over US$ 20m in assets. There are significant growth opportunities in the coming years for the company. In order to capitalize on these opportunities and to achieve its next phase of growth| it is currently pursuing alternatives| including a capital infusion or an outright sale.,2
11576,Founded by a highly respected and well connected leader in the banking space. Malaysia strengths include MSC Status (5+5 yr tax holiday)| Foreign Worker Hiring License| Govt Issued Placement License and a Grant for KPO business at GBS Iskandar Puteri Hub.Experienced delivery team| consulting led approach to HRO & KPO| and key relationships across mid-large sized Malaysia Corporations.,India-based with US$ 8M revenue| this is an HRO| BPO and KPO firm. HRO services offered - RPO| Staffing| Payroll| Training & Development| Compensation| Personnel Admin| Employee Engagement. BPO / KPO services offered - Inbound & Outbound Contact Center| Consulting in Customer Experience Management| Business Process Reengineering| IT Optimization & Analytics. Experienced delivery team| consulting led approach to HRO & KPO| and key relationships across mid-large sized Malaysia Corporations.,2
11570,Slovenia-based| with USD 9mn of revenue and 6% of Ebitda margin| this company is a marketing and advertising agency. It provides a vast array of services such as: brand development| business consulting| business intelligence| copy-writing and storytelling| CRM| content marketing| data analytics| digital advertising| e-commerce| events & presentations| marketing strategy| public relations| user experience design & testing and visual design. The company has an international client base| serving both large corporations and SMEs.,Slovenia-based| with USD 9mn of revenue and 6% of Ebitda margin| this company is a marketing and advertising agency. It provides a vast array of services such as: brand development| business consulting| business intelligence| copy-writing and storytelling| CRM| content marketing| data analytics| digital advertising| e-commerce| events & presentations| marketing strategy| public relations| user experience design & testing and visual design. The company has an international client base| serving both large corporations and SMEs.Note: the advisor may need buy-side mandate for this deal.,2
11567,Strategically located in Western India| with USD 4mn in revenue and 11% of Ebitda margin| this company operates 16 bakery shops (32% of revenue)| 4 world-cuisine full-service bar and restaurants| 3 quick service restaurants (55%) and provides outdoor catering services ODC (13%). The restaurants offer best ambiance with good western music| appropriate spacing| exclusive menu designs with complementing artwork and lighting. The company operates on a unique model of ‘centralized kitchen’ where all the basic raw material preparation is carried out| thereby providing economies of scale| reducing overall production cost and being consistent in the food produced and served. This company enjoys strong brand recall for all of its major brands.,Strategically located in Western India| with USD 4mn in revenue and 11% of Ebitda margin| this company operates 16 bakery shops (32% of revenue)| 4 world-cuisine full-service bar and restaurants| 3 quick service restaurants (55%) and provides outdoor catering services ODC (13%). The restaurants offer best ambiance with good western music| appropriate spacing| exclusive menu designs with complementing artwork and lighting. The company operates on a unique model of ‘centralized kitchen’ where all the basic raw material preparation is carried out| thereby providing economies of scale| reducing overall production cost and being consistent in the food produced and served. This company enjoys strong brand recall for all of its major brands.,3
11566,France-based| with USD 6mn of revenue and 10% of Ebitda margin| this company provides a wide range of networking and communications solutions to small and large organizations. The company delivers solutions such as network and telecom infrastructure audit| design| implementation| maintenance; data migration and consulting providing strategic analysis and recommendations in order to help clients adopt ICT infrastructure aligned with their business needs. It has an extensive experience in executing projects of different nature| size and complexity. The company has a well-diversified client base.,France-based| with USD 6mn of revenue and 10% of Ebitda margin| this company provides a wide range of networking and communications solutions to small and large organizations. The company delivers solutions such as network and telecom infrastructure audit| design| implementation| maintenance; data migration and consulting providing strategic analysis and recommendations in order to help clients adopt ICT infrastructure aligned with their business needs. It has an extensive experience in executing projects of different nature| size and complexity. The company has a well-diversified client base.Note: the advisor may need buy-side mandate for this deal.,2
11565,South England| UK-based| with USD 6mn of revenue| and 15% of EBITDA margin| this company is an electrical contractor which provides electrical & renewable energy (solar PV & heat pumps) installations as well as consultancy services to clients in the commercial| industrial and domestic sectors. It serves a number of blue-chip clients such as councils and universities (by holding a 10-year contract with the majority of its clients). It has USD 9mn worth of possible contract in its pipeline and generates 70% of the business on repetitive basis. The company holds a number of accreditations and certifications| such as NICEIC & CHAS.,UK (South England) - based| USD 6mn of revenue| with 15% of EBITDA margin| the company is an electrical contractor which provides electrical & renewable energy (solar PV & heat pumps) installations as well as consultancy services to clients in the commercial| industrial and domestic sectors. It serves a number of blue-chip clients such as councils and universities (by holding a 10-year contract with the majority of its clients). The company holds a number of accreditations and certifications| such as NICEIC & CHAS.,2
11564,UK-based| with USD 16mn of revenue and 8% of Ebitda margin| this company designs| installs and provides maintenance services to residential properties. Services that they have delivered includes lighting & power| CCTV & heating systems are among the many other services. It provides turnkey solutions from initial design concept| detailed design development| co-ordination| procurement| installation| commissioning and handover. The company serves the blue-chip client base.,UK-based| with USD 16mn of revenue and 8% of Ebitda margin| this company designs| installs and provides maintenance services to residential properties. Services that they have delivered includes lighting & power| CCTV & heating systems are among the many other services. It provides turnkey solutions from initial design concept| detailed design development| co-ordination| procurement| installation| commissioning and handover. The company serves the blue-chip client base.,2
11559,UK (South England) - based| USD 8mn of revenue| USD 1mn of Adj. EBITDA| the company is an interior fit-out & refurbishment contractor| providing a turnkey service from design through to completion. It also undertakes lightweight construction and external works packages for clients across a diverse range of sectors| although predominantly automotive| education| office and retail. The company has a long-standing relationship with clients boasting blue-chip brands| the high retention rates highlights the stability of the company (having 100% supplier retention rate & 80% staff retention rate).,UK (South England) - based| USD 8mn of revenue| USD 1mn of Adj. EBITDA| the company is an interior fit-out & refurbishment contractor| providing a turnkey service from design through to completion. It also undertakes lightweight construction and external works packages for clients across a diverse range of sectors| although predominantly automotive| education| office and retail. The company has a long-standing relationship with clients boasting blue-chip brands| the high retention rates highlight the stability of the company (having 100% supplier retention rate & 80% staff retention rate).,2
11558,UK (South England) - based| USD 24mn of revenue| USD 2mn of Adj. EBITDA| the company undertakes all manner of external landscape constructions including hard & soft landscaping| water features & specialist installations| maintenance on behalf of high profile developers and main contractors operating in the housing market. It provides a turnkey operation for clients| in managing the entirety of the development & has increasingly involved in the pre-planning stage including design and consultancy| assisting with offering a high-quality development at a cost effective price. The company has developed an excellent reputation for the provision of high-class landscape works in logistically challenging environments (by having a 100% client retention rate).,UK (South England) - based| USD 24mn of revenue| USD 2mn of Adj. EBITDA| the company undertakes all manner of external landscape constructions including hard & soft landscaping| water features & specialist installations| maintenance on behalf of high profile developers and main contractors operating in the housing market. It provides a turnkey operation for clients| in managing the entirety of the development & has increasingly involved in the pre-planning stage including design and consultancy| assisting with offering a high-quality development at a cost effective price. The company has developed an excellent reputation for the provision of high-class landscape works in logistically challenging environments (by having a 100% client retention rate).,2
